downtime_id,machine_id,machine_name,plant,shift,downtime_start,duration_minutes,reason_code,is_planned,cost_of_downtime_usd,reported_by,work_order_id
DT-003556,MCH-008,Assembly Line 2,Detroit Plant,Night,2026-01-02 05:07:34,5,Scheduled Maintenance,False,973.1,analyst1@michiganauto.com,
DT-003557,MCH-002,Press Line B,Flint Plant,Night,2025-08-17 11:59:34,5,Power Outage,True,4460.85,hse.mgr@michiganauto.com,WO-98913
DT-003558,MCH-012,CNC Mill 3,Flint Plant,Night,2025-08-04 15:53:34,30,Quality Hold,False,519.72,hse.mgr@michiganauto.com,WO-17058
DT-003559,MCH-014,Stamping Press 2,Detroit Plant,Afternoon,2025-09-14 06:12:34,120,Tooling Change,True,222.0,ops.lead@michiganauto.com,WO-92842
DT-003560,MCH-016,Robotic Arm B,Flint Plant,Night,2025-11-16 10:16:34,15,Material Shortage,False,1923.23,ops.lead@michiganauto.com,
DT-003561,MCH-007,Assembly Line 1,Lansing Plant,Morning,2025-08-18 05:10:34,15,Tooling Change,False,338.17,analyst1@michiganauto.com,WO-10215
DT-003562,MCH-007,Assembly Line 1,Lansing Plant,Afternoon,2026-05-04 22:15:34,30,Operator Break,True,2703.64,analyst1@michiganauto.com,
DT-003563,MCH-007,Assembly Line 1,Flint Plant,Afternoon,2025-06-11 13:31:34,60,Material Shortage,False,3908.87,kwhite@michiganauto.com,WO-93392
DT-003564,MCH-005,Paint Booth Alpha,Lansing Plant,Night,2026-01-31 01:09:34,240,Unknown,False,4611.5,analyst1@michiganauto.com,WO-15508
DT-003565,MCH-004,Welding Station 2,Lansing Plant,Afternoon,2025-12-21 08:11:34,60,Unknown,True,4617.37,kwhite@michiganauto.com,
DT-003566,MCH-002,Press Line B,Lansing Plant,Afternoon,2025-11-07 04:23:34,15,Unknown,False,2709.1,ops.lead@michiganauto.com,WO-28936
DT-003567,MCH-002,Press Line B,Lansing Plant,Night,2025-12-15 22:17:34,15,Operator Break,False,4709.54,exec.admin@michiganauto.com,WO-56352
DT-003568,MCH-007,Assembly Line 1,Flint Plant,Morning,2026-02-11 17:14:34,5,Power Outage,False,162.29,ops.lead@michiganauto.com,WO-60582
DT-003569,MCH-010,CNC Mill 1,Lansing Plant,Afternoon,2025-12-05 08:39:34,240,Operator Break,False,147.77,kwhite@michiganauto.com,WO-93103
DT-003570,MCH-012,CNC Mill 3,Flint Plant,Night,2026-05-16 20:34:34,5,Operator Break,True,2674.66,kwhite@michiganauto.com,WO-89298
DT-003571,MCH-011,CNC Mill 2,Detroit Plant,Afternoon,2026-02-10 22:45:34,15,Electrical Fault,False,1813.05,hse.mgr@michiganauto.com,
DT-003572,MCH-013,Stamping Press 1,Detroit Plant,Afternoon,2026-04-01 16:35:34,30,Scheduled Maintenance,False,2191.66,kwhite@michiganauto.com,WO-79289
DT-003573,MCH-020,Quality Gate 1,Flint Plant,Morning,2025-06-14 07:55:34,5,Tooling Change,False,1941.61,maint.mgr@michiganauto.com,WO-91279
DT-003574,MCH-017,Conveyor Belt 1,Lansing Plant,Morning,2025-08-11 06:13:34,15,Tooling Change,True,4774.38,hse.mgr@michiganauto.com,WO-78448
DT-003575,MCH-004,Welding Station 2,Flint Plant,Morning,2025-12-03 19:46:34,15,Power Outage,False,1751.74,analyst1@michiganauto.com,WO-76576
DT-003576,MCH-017,Conveyor Belt 1,Lansing Plant,Afternoon,2026-05-16 19:59:34,5,Operator Break,True,1769.54,analyst2@michiganauto.com,
DT-003577,MCH-013,Stamping Press 1,Lansing Plant,Afternoon,2025-08-05 00:27:34,60,Power Outage,True,715.21,analyst1@michiganauto.com,WO-75616
DT-003578,MCH-004,Welding Station 2,Detroit Plant,Night,2026-01-01 23:39:34,15,Quality Hold,False,2185.11,ops.lead@michiganauto.com,WO-90128
DT-003579,MCH-015,Robotic Arm A,Lansing Plant,Night,2025-11-11 00:58:34,5,Electrical Fault,True,796.0,ds.lead@michiganauto.com,WO-49318
DT-003580,MCH-003,Welding Station 1,Flint Plant,Afternoon,2026-02-18 07:52:34,30,Setup & Changeover,True,1291.13,ds.lead@michiganauto.com,WO-75282
DT-003581,MCH-018,Conveyor Belt 2,Detroit Plant,Night,2025-08-23 00:55:34,15,Operator Break,False,1987.59,ops.lead@michiganauto.com,WO-89028
DT-003582,MCH-019,Inspection Station,Detroit Plant,Night,2025-06-02 23:27:34,5,Mechanical Failure,False,1540.61,finance@michiganauto.com,WO-76241
DT-003583,MCH-013,Stamping Press 1,Lansing Plant,Afternoon,2025-11-02 03:16:34,120,Mechanical Failure,True,3247.78,maint.mgr@michiganauto.com,WO-41621
DT-003584,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2025-07-17 08:20:34,15,Operator Break,False,315.72,maint.mgr@michiganauto.com,WO-45328
DT-003585,MCH-006,Paint Booth Beta,Lansing Plant,Afternoon,2026-04-24 19:03:34,5,Scheduled Maintenance,False,2273.81,analyst1@michiganauto.com,
DT-003586,MCH-020,Quality Gate 1,Flint Plant,Morning,2025-10-07 04:45:34,240,Operator Break,False,276.19,kwhite@michiganauto.com,WO-12054
DT-003587,MCH-008,Assembly Line 2,Flint Plant,Night,2026-03-04 14:22:34,15,Setup & Changeover,False,2489.65,finance@michiganauto.com,
DT-003588,MCH-004,Welding Station 2,Flint Plant,Afternoon,2026-04-01 17:22:34,5,Tooling Change,True,947.03,analyst2@michiganauto.com,WO-46741
DT-003589,MCH-010,CNC Mill 1,Detroit Plant,Afternoon,2025-10-19 14:47:34,60,Unknown,True,3491.03,maint.mgr@michiganauto.com,WO-91151
DT-003590,MCH-014,Stamping Press 2,Lansing Plant,Afternoon,2025-09-17 02:10:34,15,Power Outage,False,3298.02,exec.admin@michiganauto.com,WO-88286
DT-003591,MCH-001,Press Line A,Lansing Plant,Afternoon,2025-07-19 05:16:34,30,Setup & Changeover,False,4368.39,ds.lead@michiganauto.com,
DT-003592,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2026-03-20 10:58:34,15,Operator Break,False,4182.83,maint.mgr@michiganauto.com,
DT-003593,MCH-001,Press Line A,Flint Plant,Morning,2026-04-04 23:41:34,240,Quality Hold,False,394.25,finance@michiganauto.com,WO-18975
DT-003594,MCH-016,Robotic Arm B,Detroit Plant,Morning,2025-09-23 23:51:34,240,Scheduled Maintenance,False,3560.72,maint.mgr@michiganauto.com,
DT-003595,MCH-010,CNC Mill 1,Lansing Plant,Morning,2026-01-14 23:40:34,15,Power Outage,False,441.74,analyst1@michiganauto.com,
DT-003596,MCH-002,Press Line B,Flint Plant,Morning,2025-12-22 12:28:34,15,Mechanical Failure,False,4549.77,hse.mgr@michiganauto.com,
DT-003597,MCH-005,Paint Booth Alpha,Detroit Plant,Afternoon,2025-08-26 23:08:34,60,Operator Break,False,2053.39,exec.admin@michiganauto.com,
DT-003598,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2025-06-07 21:35:34,5,Tooling Change,False,1509.15,finance@michiganauto.com,
DT-003599,MCH-012,CNC Mill 3,Lansing Plant,Afternoon,2025-06-06 07:02:34,15,Tooling Change,True,4857.35,analyst1@michiganauto.com,
DT-003600,MCH-007,Assembly Line 1,Lansing Plant,Afternoon,2025-06-08 22:20:34,120,Material Shortage,False,1699.97,exec.admin@michiganauto.com,
DT-003601,MCH-001,Press Line A,Detroit Plant,Morning,2026-05-08 02:50:34,5,Setup & Changeover,False,3737.81,exec.admin@michiganauto.com,WO-60064
DT-003602,MCH-004,Welding Station 2,Lansing Plant,Morning,2025-10-18 09:54:34,5,Operator Break,False,3359.56,ops.lead@michiganauto.com,WO-97987
DT-003603,MCH-015,Robotic Arm A,Detroit Plant,Night,2026-01-21 17:59:34,5,Mechanical Failure,False,3079.74,exec.admin@michiganauto.com,
DT-003604,MCH-003,Welding Station 1,Flint Plant,Night,2025-12-26 14:32:34,120,Unknown,False,1810.29,ds.lead@michiganauto.com,
DT-003605,MCH-020,Quality Gate 1,Lansing Plant,Morning,2025-06-05 06:39:34,30,Operator Break,False,3152.15,maint.mgr@michiganauto.com,
DT-003606,MCH-016,Robotic Arm B,Lansing Plant,Night,2026-04-01 16:05:34,60,Power Outage,False,1744.73,analyst1@michiganauto.com,
DT-003607,MCH-011,CNC Mill 2,Lansing Plant,Afternoon,2025-09-10 14:20:34,60,Tooling Change,False,4369.48,hse.mgr@michiganauto.com,
DT-003608,MCH-015,Robotic Arm A,Flint Plant,Afternoon,2025-12-18 22:43:34,60,Tooling Change,True,3420.65,kwhite@michiganauto.com,
DT-003609,MCH-004,Welding Station 2,Flint Plant,Night,2025-11-28 16:53:34,30,Scheduled Maintenance,True,2475.81,ds.lead@michiganauto.com,
DT-003610,MCH-008,Assembly Line 2,Detroit Plant,Morning,2025-07-15 18:50:34,15,Quality Hold,True,4603.27,ops.lead@michiganauto.com,WO-50863
DT-003611,MCH-019,Inspection Station,Flint Plant,Afternoon,2026-01-04 17:28:34,15,Mechanical Failure,False,2819.8,finance@michiganauto.com,
DT-003612,MCH-014,Stamping Press 2,Flint Plant,Afternoon,2026-03-05 04:21:34,5,Electrical Fault,True,4655.23,maint.mgr@michiganauto.com,WO-42404
DT-003613,MCH-015,Robotic Arm A,Lansing Plant,Morning,2025-08-23 05:14:34,240,Scheduled Maintenance,True,752.13,analyst2@michiganauto.com,
DT-003614,MCH-008,Assembly Line 2,Flint Plant,Afternoon,2026-02-02 20:56:34,120,Scheduled Maintenance,False,4092.16,hse.mgr@michiganauto.com,WO-36793
DT-003615,MCH-011,CNC Mill 2,Detroit Plant,Afternoon,2026-01-23 16:53:34,5,Material Shortage,False,2555.27,analyst2@michiganauto.com,
DT-003616,MCH-012,CNC Mill 3,Lansing Plant,Night,2025-06-13 16:30:34,15,Tooling Change,True,2227.94,hse.mgr@michiganauto.com,WO-48681
DT-003617,MCH-015,Robotic Arm A,Lansing Plant,Morning,2025-11-01 12:57:34,30,Tooling Change,True,4030.89,exec.admin@michiganauto.com,
DT-003618,MCH-002,Press Line B,Detroit Plant,Afternoon,2025-06-04 15:57:34,240,Electrical Fault,True,2747.86,ds.lead@michiganauto.com,
DT-003619,MCH-019,Inspection Station,Flint Plant,Night,2025-07-06 06:56:34,30,Power Outage,False,499.15,ops.lead@michiganauto.com,WO-29689
DT-003620,MCH-017,Conveyor Belt 1,Lansing Plant,Afternoon,2025-10-19 15:34:34,5,Unknown,True,1160.59,kwhite@michiganauto.com,
DT-003621,MCH-015,Robotic Arm A,Detroit Plant,Afternoon,2026-02-11 06:45:34,5,Quality Hold,True,3501.34,ds.lead@michiganauto.com,
DT-003622,MCH-019,Inspection Station,Detroit Plant,Night,2025-12-28 23:41:34,5,Setup & Changeover,False,4424.56,analyst2@michiganauto.com,WO-11641
DT-003623,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2026-03-26 21:29:34,240,Scheduled Maintenance,False,4451.54,ops.lead@michiganauto.com,WO-47144
DT-003624,MCH-017,Conveyor Belt 1,Flint Plant,Morning,2025-11-26 11:34:34,30,Tooling Change,False,4908.56,maint.mgr@michiganauto.com,WO-92707
DT-003625,MCH-011,CNC Mill 2,Flint Plant,Morning,2025-07-13 05:27:34,5,Unknown,False,1641.76,ds.lead@michiganauto.com,
DT-003626,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2026-04-03 09:58:34,5,Electrical Fault,False,4932.29,exec.admin@michiganauto.com,
DT-003627,MCH-016,Robotic Arm B,Lansing Plant,Afternoon,2026-01-20 22:32:34,15,Quality Hold,False,1112.06,kwhite@michiganauto.com,
DT-003628,MCH-006,Paint Booth Beta,Lansing Plant,Morning,2026-03-31 08:00:34,480,Mechanical Failure,False,3999.1,hse.mgr@michiganauto.com,WO-27153
DT-003629,MCH-016,Robotic Arm B,Lansing Plant,Afternoon,2025-12-08 17:08:34,480,Electrical Fault,True,3725.06,finance@michiganauto.com,WO-87905
DT-003630,MCH-007,Assembly Line 1,Lansing Plant,Night,2025-06-15 23:43:34,15,Mechanical Failure,False,1513.56,analyst2@michiganauto.com,WO-72191
DT-003631,MCH-020,Quality Gate 1,Flint Plant,Morning,2025-09-14 08:56:34,30,Power Outage,False,3950.46,analyst1@michiganauto.com,WO-68097
DT-003632,MCH-008,Assembly Line 2,Lansing Plant,Afternoon,2026-02-17 23:24:34,30,Electrical Fault,True,2350.23,ops.lead@michiganauto.com,WO-28641
DT-003633,MCH-004,Welding Station 2,Lansing Plant,Afternoon,2025-09-04 11:59:34,5,Setup & Changeover,True,338.94,ds.lead@michiganauto.com,
DT-003634,MCH-016,Robotic Arm B,Detroit Plant,Morning,2025-08-25 00:18:34,15,Material Shortage,True,1408.31,kwhite@michiganauto.com,WO-29325
DT-003635,MCH-007,Assembly Line 1,Detroit Plant,Afternoon,2025-07-09 11:26:34,30,Unknown,False,4461.42,ops.lead@michiganauto.com,WO-58357
DT-003636,MCH-016,Robotic Arm B,Detroit Plant,Night,2025-09-22 06:32:34,5,Electrical Fault,False,578.77,ops.lead@michiganauto.com,
DT-003637,MCH-010,CNC Mill 1,Lansing Plant,Morning,2025-11-17 18:06:34,15,Operator Break,False,3597.86,exec.admin@michiganauto.com,
DT-003638,MCH-015,Robotic Arm A,Flint Plant,Afternoon,2025-06-28 07:15:34,60,Unknown,False,2935.72,analyst1@michiganauto.com,WO-93258
DT-003639,MCH-013,Stamping Press 1,Flint Plant,Night,2025-08-22 23:28:34,15,Operator Break,True,2234.66,ops.lead@michiganauto.com,WO-17904
DT-003640,MCH-020,Quality Gate 1,Flint Plant,Afternoon,2026-05-05 03:28:34,5,Unknown,True,2030.33,analyst1@michiganauto.com,
DT-003641,MCH-010,CNC Mill 1,Lansing Plant,Morning,2025-08-06 09:05:34,30,Mechanical Failure,False,2283.89,ops.lead@michiganauto.com,WO-45716
DT-003642,MCH-011,CNC Mill 2,Detroit Plant,Morning,2025-09-17 09:40:34,15,Scheduled Maintenance,False,1978.5,analyst2@michiganauto.com,
DT-003643,MCH-002,Press Line B,Flint Plant,Morning,2026-05-24 14:44:34,30,Electrical Fault,True,4704.07,ds.lead@michiganauto.com,WO-55647
DT-003644,MCH-013,Stamping Press 1,Flint Plant,Night,2025-07-31 22:30:34,120,Power Outage,False,4457.96,analyst1@michiganauto.com,WO-13469
DT-003645,MCH-019,Inspection Station,Lansing Plant,Morning,2026-02-26 20:18:34,15,Electrical Fault,False,4017.23,finance@michiganauto.com,
DT-003646,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2025-08-25 15:35:34,15,Tooling Change,True,3808.29,finance@michiganauto.com,
DT-003647,MCH-007,Assembly Line 1,Detroit Plant,Morning,2025-07-20 04:48:34,30,Operator Break,True,123.93,hse.mgr@michiganauto.com,
DT-003648,MCH-010,CNC Mill 1,Flint Plant,Afternoon,2026-03-01 05:00:34,30,Power Outage,False,978.0,finance@michiganauto.com,WO-59918
DT-003649,MCH-014,Stamping Press 2,Lansing Plant,Night,2025-12-13 14:33:34,60,Electrical Fault,False,62.16,ops.lead@michiganauto.com,
DT-003650,MCH-008,Assembly Line 2,Lansing Plant,Night,2025-10-24 22:28:34,15,Setup & Changeover,False,4604.35,exec.admin@michiganauto.com,WO-36353
DT-003651,MCH-015,Robotic Arm A,Detroit Plant,Morning,2025-10-04 12:26:34,60,Scheduled Maintenance,True,2303.39,ds.lead@michiganauto.com,
DT-003652,MCH-001,Press Line A,Lansing Plant,Morning,2026-04-16 19:36:34,15,Operator Break,True,2650.45,kwhite@michiganauto.com,WO-48352
DT-003653,MCH-006,Paint Booth Beta,Flint Plant,Afternoon,2026-01-13 15:36:34,15,Operator Break,False,2548.63,ds.lead@michiganauto.com,WO-83552
DT-003654,MCH-011,CNC Mill 2,Detroit Plant,Afternoon,2025-06-27 15:13:34,240,Power Outage,False,1477.32,ops.lead@michiganauto.com,
DT-003655,MCH-009,Assembly Line 3,Lansing Plant,Morning,2025-10-10 14:30:34,60,Material Shortage,True,2026.29,kwhite@michiganauto.com,
DT-003656,MCH-012,CNC Mill 3,Lansing Plant,Night,2025-06-30 21:34:34,30,Operator Break,False,333.57,analyst2@michiganauto.com,
DT-003657,MCH-004,Welding Station 2,Detroit Plant,Morning,2025-07-24 21:33:34,240,Electrical Fault,False,104.91,maint.mgr@michiganauto.com,
DT-003658,MCH-008,Assembly Line 2,Flint Plant,Afternoon,2025-08-18 08:59:34,240,Setup & Changeover,False,1690.06,exec.admin@michiganauto.com,WO-87218
DT-003659,MCH-007,Assembly Line 1,Lansing Plant,Afternoon,2026-01-17 14:54:34,120,Electrical Fault,False,3455.06,kwhite@michiganauto.com,
DT-003660,MCH-005,Paint Booth Alpha,Lansing Plant,Night,2025-10-12 06:11:34,60,Material Shortage,False,2005.77,maint.mgr@michiganauto.com,WO-54940
DT-003661,MCH-019,Inspection Station,Detroit Plant,Afternoon,2026-03-11 23:23:34,30,Setup & Changeover,True,2924.01,kwhite@michiganauto.com,
DT-003662,MCH-002,Press Line B,Flint Plant,Night,2025-06-26 03:17:34,15,Power Outage,True,4517.17,analyst2@michiganauto.com,WO-23538
DT-003663,MCH-008,Assembly Line 2,Detroit Plant,Afternoon,2026-02-02 00:01:34,5,Scheduled Maintenance,True,3783.54,ops.lead@michiganauto.com,WO-27642
DT-003664,MCH-014,Stamping Press 2,Flint Plant,Night,2025-11-16 02:02:34,480,Setup & Changeover,False,2158.78,exec.admin@michiganauto.com,WO-63109
DT-003665,MCH-006,Paint Booth Beta,Flint Plant,Night,2025-07-22 21:59:34,15,Scheduled Maintenance,False,1942.85,analyst1@michiganauto.com,
DT-003666,MCH-002,Press Line B,Lansing Plant,Afternoon,2026-01-12 18:58:34,5,Electrical Fault,True,1393.34,exec.admin@michiganauto.com,
DT-003667,MCH-018,Conveyor Belt 2,Lansing Plant,Afternoon,2025-05-27 22:15:34,5,Power Outage,False,1163.49,exec.admin@michiganauto.com,WO-24706
DT-003668,MCH-015,Robotic Arm A,Lansing Plant,Night,2025-08-11 12:14:34,5,Power Outage,False,2592.55,hse.mgr@michiganauto.com,
DT-003669,MCH-008,Assembly Line 2,Lansing Plant,Night,2026-04-15 16:42:34,5,Quality Hold,False,4979.4,hse.mgr@michiganauto.com,WO-19707
DT-003670,MCH-001,Press Line A,Flint Plant,Morning,2025-11-05 01:19:34,240,Electrical Fault,True,3063.07,exec.admin@michiganauto.com,WO-89500
DT-003671,MCH-018,Conveyor Belt 2,Flint Plant,Afternoon,2025-08-25 17:17:34,60,Electrical Fault,False,4447.08,analyst1@michiganauto.com,
DT-003672,MCH-016,Robotic Arm B,Lansing Plant,Morning,2025-08-09 08:50:34,60,Scheduled Maintenance,True,4168.59,analyst2@michiganauto.com,
DT-003673,MCH-001,Press Line A,Detroit Plant,Night,2025-06-19 09:59:34,480,Mechanical Failure,False,3210.61,analyst2@michiganauto.com,
DT-003674,MCH-001,Press Line A,Flint Plant,Afternoon,2025-07-03 23:52:34,5,Mechanical Failure,False,3671.64,finance@michiganauto.com,
DT-003675,MCH-008,Assembly Line 2,Flint Plant,Morning,2026-01-10 12:46:34,15,Power Outage,False,3766.8,ds.lead@michiganauto.com,
DT-003676,MCH-010,CNC Mill 1,Flint Plant,Afternoon,2025-12-10 12:24:34,30,Setup & Changeover,False,2032.01,analyst1@michiganauto.com,WO-99726
DT-003677,MCH-015,Robotic Arm A,Flint Plant,Night,2025-06-14 23:03:34,15,Material Shortage,False,2313.98,ds.lead@michiganauto.com,WO-48377
DT-003678,MCH-016,Robotic Arm B,Detroit Plant,Afternoon,2025-06-16 08:19:34,60,Setup & Changeover,True,989.76,exec.admin@michiganauto.com,
DT-003679,MCH-007,Assembly Line 1,Detroit Plant,Morning,2025-07-17 08:32:34,240,Electrical Fault,False,3687.45,exec.admin@michiganauto.com,WO-74427
DT-003680,MCH-020,Quality Gate 1,Detroit Plant,Morning,2026-02-05 08:32:34,120,Scheduled Maintenance,False,409.52,maint.mgr@michiganauto.com,WO-44758
DT-003681,MCH-013,Stamping Press 1,Flint Plant,Night,2026-02-28 16:20:34,15,Material Shortage,False,1202.86,finance@michiganauto.com,
DT-003682,MCH-005,Paint Booth Alpha,Detroit Plant,Afternoon,2025-08-17 21:38:34,5,Operator Break,False,2198.65,hse.mgr@michiganauto.com,
DT-003683,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2025-12-09 05:05:34,60,Setup & Changeover,False,1979.05,exec.admin@michiganauto.com,WO-20743
DT-003684,MCH-003,Welding Station 1,Lansing Plant,Night,2026-02-04 10:30:34,60,Power Outage,True,1553.06,kwhite@michiganauto.com,WO-83455
DT-003685,MCH-016,Robotic Arm B,Flint Plant,Afternoon,2025-06-22 15:12:34,30,Scheduled Maintenance,False,2263.44,analyst2@michiganauto.com,WO-76748
DT-003686,MCH-011,CNC Mill 2,Flint Plant,Morning,2026-01-22 23:11:34,5,Quality Hold,False,674.76,analyst2@michiganauto.com,WO-69712
DT-003687,MCH-008,Assembly Line 2,Detroit Plant,Morning,2025-07-18 06:44:34,15,Scheduled Maintenance,True,4831.25,kwhite@michiganauto.com,
DT-003688,MCH-014,Stamping Press 2,Detroit Plant,Morning,2025-07-28 01:12:34,5,Setup & Changeover,False,1028.65,ds.lead@michiganauto.com,
DT-003689,MCH-014,Stamping Press 2,Flint Plant,Night,2026-04-18 11:40:34,120,Setup & Changeover,False,3819.27,ds.lead@michiganauto.com,WO-29917
DT-003690,MCH-003,Welding Station 1,Lansing Plant,Night,2025-10-27 13:57:34,30,Scheduled Maintenance,False,2740.94,ops.lead@michiganauto.com,
DT-003691,MCH-016,Robotic Arm B,Flint Plant,Night,2026-04-17 21:38:34,30,Material Shortage,False,1062.99,finance@michiganauto.com,WO-94931
DT-003692,MCH-010,CNC Mill 1,Flint Plant,Morning,2025-08-28 22:01:34,30,Mechanical Failure,False,2656.37,ops.lead@michiganauto.com,
DT-003693,MCH-014,Stamping Press 2,Lansing Plant,Morning,2025-07-11 05:28:34,60,Material Shortage,True,2076.5,analyst1@michiganauto.com,
DT-003694,MCH-002,Press Line B,Lansing Plant,Night,2026-05-06 02:00:34,15,Scheduled Maintenance,False,4503.5,exec.admin@michiganauto.com,WO-75413
DT-003695,MCH-001,Press Line A,Detroit Plant,Morning,2025-08-22 16:26:34,60,Scheduled Maintenance,False,3357.57,maint.mgr@michiganauto.com,WO-82068
DT-003696,MCH-014,Stamping Press 2,Flint Plant,Afternoon,2025-09-07 19:17:34,60,Operator Break,False,264.45,finance@michiganauto.com,
DT-003697,MCH-015,Robotic Arm A,Detroit Plant,Night,2025-08-07 20:44:34,15,Scheduled Maintenance,True,917.04,kwhite@michiganauto.com,
DT-003698,MCH-017,Conveyor Belt 1,Detroit Plant,Morning,2025-10-25 03:43:34,120,Mechanical Failure,False,4381.57,finance@michiganauto.com,
DT-003699,MCH-005,Paint Booth Alpha,Detroit Plant,Afternoon,2026-02-15 11:24:34,15,Power Outage,True,1179.88,ops.lead@michiganauto.com,WO-37852
DT-003700,MCH-017,Conveyor Belt 1,Flint Plant,Night,2026-01-12 22:04:34,15,Power Outage,False,1995.78,analyst1@michiganauto.com,WO-49447
DT-003701,MCH-019,Inspection Station,Lansing Plant,Night,2025-10-09 20:20:34,5,Scheduled Maintenance,False,4643.43,kwhite@michiganauto.com,WO-92113
DT-003702,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2025-11-25 12:27:34,5,Scheduled Maintenance,False,2795.2,hse.mgr@michiganauto.com,WO-99899
DT-003703,MCH-008,Assembly Line 2,Lansing Plant,Afternoon,2026-02-21 06:26:34,5,Tooling Change,False,1736.91,exec.admin@michiganauto.com,WO-23628
DT-003704,MCH-020,Quality Gate 1,Lansing Plant,Morning,2026-05-23 15:33:34,480,Material Shortage,False,2315.15,analyst1@michiganauto.com,WO-56288
DT-003705,MCH-010,CNC Mill 1,Detroit Plant,Morning,2026-02-04 06:02:34,5,Electrical Fault,True,3398.32,analyst1@michiganauto.com,WO-39494
DT-003706,MCH-016,Robotic Arm B,Lansing Plant,Morning,2025-09-23 14:23:34,30,Material Shortage,False,53.45,ops.lead@michiganauto.com,WO-47018
DT-003707,MCH-016,Robotic Arm B,Detroit Plant,Morning,2025-12-28 03:35:34,60,Unknown,True,1354.0,maint.mgr@michiganauto.com,
DT-003708,MCH-019,Inspection Station,Detroit Plant,Night,2025-09-21 22:00:34,60,Tooling Change,True,4970.65,maint.mgr@michiganauto.com,WO-61112
DT-003709,MCH-011,CNC Mill 2,Detroit Plant,Afternoon,2026-01-06 08:56:34,60,Material Shortage,True,3107.73,ops.lead@michiganauto.com,WO-61473
DT-003710,MCH-014,Stamping Press 2,Lansing Plant,Afternoon,2025-07-11 14:55:34,30,Tooling Change,True,2848.53,ops.lead@michiganauto.com,WO-60030
DT-003711,MCH-011,CNC Mill 2,Flint Plant,Night,2025-12-13 21:19:34,30,Tooling Change,False,4513.28,ops.lead@michiganauto.com,
DT-003712,MCH-001,Press Line A,Lansing Plant,Afternoon,2025-06-04 01:28:34,60,Material Shortage,False,4993.58,kwhite@michiganauto.com,
DT-003713,MCH-020,Quality Gate 1,Detroit Plant,Afternoon,2026-01-18 16:32:34,240,Power Outage,False,2898.25,kwhite@michiganauto.com,
DT-003714,MCH-012,CNC Mill 3,Lansing Plant,Afternoon,2026-04-26 05:54:34,240,Setup & Changeover,False,3158.82,kwhite@michiganauto.com,WO-53443
DT-003715,MCH-017,Conveyor Belt 1,Lansing Plant,Morning,2025-12-27 12:53:34,120,Unknown,True,342.89,kwhite@michiganauto.com,WO-44924
DT-003716,MCH-017,Conveyor Belt 1,Detroit Plant,Afternoon,2025-09-10 18:54:34,5,Power Outage,False,3103.7,exec.admin@michiganauto.com,WO-34641
DT-003717,MCH-013,Stamping Press 1,Detroit Plant,Night,2025-05-25 18:10:34,30,Mechanical Failure,True,3406.16,kwhite@michiganauto.com,WO-65931
DT-003718,MCH-014,Stamping Press 2,Detroit Plant,Morning,2026-03-02 17:37:34,30,Electrical Fault,False,1800.85,hse.mgr@michiganauto.com,
DT-003719,MCH-005,Paint Booth Alpha,Flint Plant,Night,2025-06-15 22:42:34,480,Setup & Changeover,False,4473.73,kwhite@michiganauto.com,WO-14342
DT-003720,MCH-010,CNC Mill 1,Flint Plant,Night,2026-05-10 10:16:34,15,Material Shortage,True,714.79,analyst2@michiganauto.com,WO-13290
DT-003721,MCH-018,Conveyor Belt 2,Lansing Plant,Afternoon,2025-11-30 10:30:34,240,Power Outage,False,2101.07,kwhite@michiganauto.com,
DT-003722,MCH-009,Assembly Line 3,Flint Plant,Afternoon,2026-03-14 19:03:34,15,Electrical Fault,False,660.18,kwhite@michiganauto.com,WO-17098
DT-003723,MCH-007,Assembly Line 1,Lansing Plant,Morning,2025-11-30 12:07:34,30,Quality Hold,True,3078.42,ds.lead@michiganauto.com,
DT-003724,MCH-010,CNC Mill 1,Detroit Plant,Afternoon,2025-06-02 07:54:34,30,Operator Break,True,405.73,hse.mgr@michiganauto.com,WO-96848
DT-003725,MCH-002,Press Line B,Flint Plant,Afternoon,2026-01-23 20:31:34,5,Quality Hold,True,2093.42,hse.mgr@michiganauto.com,
DT-003726,MCH-009,Assembly Line 3,Flint Plant,Afternoon,2025-08-07 06:04:34,5,Scheduled Maintenance,False,830.29,exec.admin@michiganauto.com,WO-14694
DT-003727,MCH-001,Press Line A,Flint Plant,Afternoon,2025-06-19 08:18:34,5,Setup & Changeover,True,2576.1,hse.mgr@michiganauto.com,WO-69232
DT-003728,MCH-003,Welding Station 1,Flint Plant,Morning,2026-01-27 18:38:34,240,Scheduled Maintenance,True,2109.91,kwhite@michiganauto.com,WO-88059
DT-003729,MCH-012,CNC Mill 3,Flint Plant,Afternoon,2025-11-15 11:21:34,120,Tooling Change,False,4364.16,ds.lead@michiganauto.com,
