refresh_id,dataset_id,dataset_name,workspace_id,workspace_name,refresh_type,triggered_by,start_datetime,end_datetime,duration_minutes,status,rows_processed,error_code,error_message,refresh_mode
REF-00443,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-19 01:33:34,2026-03-19 01:43:34,10,Success,649878,,,Full
REF-00444,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-17 23:33:34,2026-03-18 00:10:34,37,Success,1107368,,,Incremental
REF-00445,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,User,2026-03-17 00:33:34,2026-03-17 01:18:34,45,Success,48563,,,Incremental
REF-00446,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-16 00:33:34,2026-03-16 00:54:34,21,Success,430890,,,Full
REF-00447,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,User,2026-03-15 02:33:34,2026-03-15 02:53:34,20,Warning,0,TIMEOUT,Connection timeout after 300s,Full
REF-00448,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-03-14 01:33:34,2026-03-14 02:00:34,27,Success,1076486,,,Incremental
REF-00449,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-12 23:33:34,2026-03-12 23:47:34,14,Success,427071,,,Incremental
REF-00450,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-12 01:33:34,2026-03-12 01:55:34,22,Warning,0,TIMEOUT,Connection timeout after 300s,Incremental
REF-00451,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-11 01:33:34,2026-03-11 02:08:34,35,Success,588558,,,Incremental
REF-00452,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,User,2026-03-10 03:33:34,2026-03-10 03:53:34,20,Success,483081,,,Incremental
REF-00453,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-09 05:33:34,2026-03-09 06:09:34,36,Success,1431858,,,Full
REF-00454,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-03-08 06:33:34,2026-03-08 07:03:34,30,Success,665114,,,Incremental
REF-00455,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-07 07:33:34,2026-03-07 08:13:34,40,Success,1145301,,,Full
REF-00456,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-03-06 05:33:34,2026-03-06 06:03:34,30,Success,1916315,,,Incremental
REF-00457,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-03-05 06:33:34,2026-03-05 07:11:34,38,Success,1127701,,,Incremental
REF-00458,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-03-04 07:33:34,2026-03-04 08:24:34,51,Success,678336,,,Incremental
REF-00459,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-03 06:33:34,2026-03-03 07:28:34,55,Success,1885126,,,Full
REF-00460,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-03-02 07:33:34,2026-03-02 07:37:34,4,Success,1608968,,,Incremental
REF-00461,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-01 05:33:34,2026-03-01 05:50:34,17,Success,494258,,,Incremental
REF-00462,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-02-28 04:33:34,2026-02-28 05:06:34,33,Warning,0,SCHEMA_CHANGE,Authentication failed for data source,Full
REF-00463,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,OnDemand,User,2026-02-27 05:33:34,2026-02-27 06:02:34,29,Success,1613354,,,Incremental
REF-00464,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-02-26 06:33:34,2026-02-26 06:48:34,15,Success,1599172,,,Incremental
REF-00465,DS-007,Energy Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-02-25 05:33:34,2026-02-25 06:07:34,34,Success,1452552,,,Full
REF-00466,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-25 16:33:34,2026-05-25 17:14:34,41,Success,1552102,,,Incremental
REF-00467,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-05-24 14:33:34,2026-05-24 15:09:34,36,Success,1355100,,,Incremental
REF-00468,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-05-23 13:33:34,2026-05-23 13:38:34,5,Success,1850837,,,Incremental
REF-00469,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-22 15:33:34,2026-05-22 16:09:34,36,Success,1614656,,,Full
REF-00470,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-21 14:33:34,2026-05-21 15:25:34,52,Success,1745647,,,Full
REF-00471,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-20 16:33:34,2026-05-20 16:45:34,12,Success,982195,,,Incremental
REF-00472,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-05-19 18:33:34,2026-05-19 19:13:34,40,Success,1976798,,,Incremental
REF-00473,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-18 18:33:34,2026-05-18 18:47:34,14,Success,961437,,,Full
REF-00474,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-17 17:33:34,2026-05-17 17:35:34,2,Failed,0,TIMEOUT,Authentication failed for data source,Incremental
REF-00475,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-05-16 15:33:34,2026-05-16 16:22:34,49,Success,1668986,,,Full
REF-00476,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-05-15 13:33:34,2026-05-15 14:25:34,52,Success,368371,,,Incremental
REF-00477,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-14 14:33:34,2026-05-14 14:45:34,12,Success,385110,,,Incremental
REF-00478,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,API,2026-05-13 13:33:34,2026-05-13 13:47:34,14,Success,256528,,,Full
REF-00479,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-12 13:33:34,2026-05-12 13:37:34,4,Failed,0,SCHEMA_CHANGE,Connection timeout after 300s,Incremental
REF-00480,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-11 12:33:34,2026-05-11 13:04:34,31,Success,176524,,,Incremental
REF-00481,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-10 12:33:34,2026-05-10 13:11:34,38,Success,1729919,,,Full
REF-00482,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-09 12:33:34,2026-05-09 13:18:34,45,Success,1222348,,,Incremental
REF-00483,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-08 14:33:34,2026-05-08 14:46:34,13,Success,1419475,,,Incremental
REF-00484,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-07 12:33:34,2026-05-07 12:47:34,14,Success,964912,,,Full
REF-00485,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-06 12:33:34,2026-05-06 13:00:34,27,Success,1730219,,,Incremental
REF-00486,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-05-05 12:33:34,2026-05-05 12:43:34,10,Success,1466722,,,Incremental
REF-00487,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-04 13:33:34,2026-05-04 14:15:34,42,Success,132021,,,Incremental
REF-00488,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,API,2026-05-03 15:33:34,2026-05-03 16:20:34,47,Success,1278311,,,Full
REF-00489,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-02 13:33:34,2026-05-02 13:52:34,19,Success,1111825,,,Incremental
REF-00490,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-01 11:33:34,2026-05-01 12:09:34,36,Success,1539211,,,Full
REF-00491,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-30 09:33:34,2026-04-30 09:54:34,21,Success,415915,,,Incremental
REF-00492,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-29 11:33:34,2026-04-29 11:49:34,16,Success,1686807,,,Full
REF-00493,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-28 11:33:34,2026-04-28 12:16:34,43,Success,455304,,,Full
REF-00494,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-27 13:33:34,2026-04-27 14:08:34,35,Success,1163420,,,Incremental
REF-00495,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-04-26 13:33:34,2026-04-26 14:12:34,39,Success,1301831,,,Full
REF-00496,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-25 13:33:34,2026-04-25 14:06:34,33,Success,1931333,,,Full
REF-00497,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-24 14:33:34,2026-04-24 15:10:34,37,Success,1888898,,,Incremental
REF-00498,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-23 16:33:34,2026-04-23 16:55:34,22,Success,1194770,,,Incremental
REF-00499,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-04-22 17:33:34,2026-04-22 17:57:34,24,Success,1686747,,,Full
REF-00500,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-04-21 18:33:34,2026-04-21 18:37:34,4,Success,721254,,,Incremental
REF-00501,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-20 16:33:34,2026-04-20 16:47:34,14,Success,1258207,,,Incremental
REF-00502,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,User,2026-04-19 16:33:34,2026-04-19 16:53:34,20,Success,877947,,,Incremental
REF-00503,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-18 16:33:34,2026-04-18 16:55:34,22,Success,377028,,,Incremental
REF-00504,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-17 18:33:34,2026-04-17 18:37:34,4,Success,1685677,,,Full
REF-00505,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-16 17:33:34,2026-04-16 18:09:34,36,Success,660869,,,Incremental
REF-00506,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-15 15:33:34,2026-04-15 15:44:34,11,Success,440308,,,Incremental
REF-00507,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-14 13:33:34,2026-04-14 13:34:34,1,Failed,0,TIMEOUT,Authentication failed for data source,Full
REF-00508,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-13 11:33:34,2026-04-13 12:23:34,50,Success,665319,,,Incremental
REF-00509,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-12 12:33:34,2026-04-12 12:48:34,15,Success,610975,,,Incremental
REF-00510,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,API,2026-04-11 14:33:34,2026-04-11 14:46:34,13,Success,583858,,,Incremental
REF-00511,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-10 16:33:34,2026-04-10 16:58:34,25,Success,1162103,,,Incremental
REF-00512,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,User,2026-04-09 16:33:34,2026-04-09 16:46:34,13,Success,159407,,,Incremental
REF-00513,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-08 18:33:34,2026-04-08 18:34:34,1,Failed,0,AUTH_FAIL,Connection timeout after 300s,Incremental
REF-00514,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-07 16:33:34,2026-04-07 17:20:34,47,Success,1476675,,,Incremental
REF-00515,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,API,2026-04-06 17:33:34,2026-04-06 18:18:34,45,Success,1707224,,,Incremental
REF-00516,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-05 16:33:34,2026-04-05 16:41:34,8,Success,1714672,,,Full
REF-00517,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-04 16:33:34,2026-04-04 17:21:34,48,Success,1617453,,,Full
REF-00518,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,User,2026-04-03 14:33:34,2026-04-03 14:59:34,26,Success,832244,,,Incremental
REF-00519,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-02 14:33:34,2026-04-02 14:37:34,4,Success,147080,,,Incremental
REF-00520,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-01 15:33:34,2026-04-01 15:58:34,25,Success,1277603,,,Incremental
REF-00521,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-31 17:33:34,2026-03-31 18:17:34,44,Success,158738,,,Incremental
REF-00522,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-30 16:33:34,2026-03-30 16:51:34,18,Success,1159132,,,Full
REF-00523,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-29 17:33:34,2026-03-29 18:13:34,40,Success,914183,,,Incremental
REF-00524,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-28 15:33:34,2026-03-28 15:47:34,14,Success,1399598,,,Incremental
REF-00525,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-27 14:33:34,2026-03-27 15:05:34,32,Warning,0,AUTH_FAIL,Connection timeout after 300s,Incremental
REF-00526,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-26 12:33:34,2026-03-26 13:25:34,52,Warning,0,AUTH_FAIL,Connection timeout after 300s,Full
REF-00527,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-25 13:33:34,2026-03-25 14:24:34,51,Success,1344067,,,Incremental
REF-00528,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-24 12:33:34,2026-03-24 13:00:34,27,Success,1300948,,,Incremental
REF-00529,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,User,2026-03-23 12:33:34,2026-03-23 13:26:34,53,Success,1925128,,,Incremental
REF-00530,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-22 12:33:34,2026-03-22 13:13:34,40,Success,27027,,,Incremental
REF-00531,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-21 12:33:34,2026-03-21 12:39:34,6,Warning,0,CAPACITY_LIMIT,Connection timeout after 300s,Full
REF-00532,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-20 14:33:34,2026-03-20 15:20:34,47,Success,1247663,,,Incremental
REF-00533,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-19 13:33:34,2026-03-19 13:49:34,16,Success,1399337,,,Incremental
REF-00534,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-03-18 13:33:34,2026-03-18 13:45:34,12,Success,614967,,,Full
REF-00535,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-03-17 15:33:34,2026-03-17 15:45:34,12,Success,1522758,,,Incremental
REF-00536,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-16 16:33:34,2026-03-16 17:27:34,54,Warning,0,SCHEMA_CHANGE,Authentication failed for data source,Incremental
REF-00537,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-15 17:33:34,2026-03-15 18:03:34,30,Success,1167732,,,Full
REF-00538,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-14 16:33:34,2026-03-14 17:12:34,39,Success,1054710,,,Incremental
REF-00539,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-13 15:33:34,2026-03-13 16:12:34,39,Success,779591,,,Incremental
REF-00540,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-12 15:33:34,2026-03-12 15:34:34,1,Failed,0,CAPACITY_LIMIT,Capacity limit exceeded,Incremental
REF-00541,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-11 14:33:34,2026-03-11 15:09:34,36,Success,1876288,,,Incremental
REF-00542,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-10 16:33:34,2026-03-10 17:10:34,37,Success,1683733,,,Incremental
REF-00543,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-09 14:33:34,2026-03-09 15:06:34,33,Success,962179,,,Incremental
REF-00544,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-08 13:33:34,2026-03-08 14:27:34,54,Success,627858,,,Incremental
REF-00545,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-07 13:33:34,2026-03-07 14:12:34,39,Success,556188,,,Full
REF-00546,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-06 15:33:34,2026-03-06 15:54:34,21,Success,1706377,,,Incremental
REF-00547,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-05 16:33:34,2026-03-05 17:26:34,53,Success,592691,,,Full
REF-00548,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-03-04 16:33:34,2026-03-04 17:14:34,41,Success,376191,,,Incremental
REF-00549,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-03 16:33:34,2026-03-03 16:52:34,19,Success,1651079,,,Incremental
REF-00550,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-02 18:33:34,2026-03-02 18:41:34,8,Success,314234,,,Incremental
REF-00551,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-01 17:33:34,2026-03-01 17:51:34,18,Success,1395519,,,Full
REF-00552,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-02-28 17:33:34,2026-02-28 17:34:34,1,Failed,0,AUTH_FAIL,Authentication failed for data source,Incremental
REF-00553,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-02-27 15:33:34,2026-02-27 16:19:34,46,Success,1489766,,,Incremental
REF-00554,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Scheduled,API,2026-02-26 14:33:34,2026-02-26 14:37:34,4,Failed,0,AUTH_FAIL,Connection timeout after 300s,Incremental
REF-00555,DS-008,Quality Dataset,WS-001,Michigan Auto - Production,Manual,User,2026-02-25 14:33:34,2026-02-25 15:03:34,30,Success,1290281,,,Incremental
REF-00556,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-25 16:33:34,2026-05-25 16:52:34,19,Success,1382257,,,Incremental
REF-00557,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-18 17:33:34,2026-05-18 18:13:34,40,Success,1625849,,,Incremental
REF-00558,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-11 18:33:34,2026-05-11 18:36:34,3,Success,1420967,,,Incremental
REF-00559,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-05-04 16:33:34,2026-05-04 16:36:34,3,Failed,0,TIMEOUT,Connection timeout after 300s,Full
REF-00560,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-27 14:33:34,2026-04-27 14:49:34,16,Success,1267001,,,Full
REF-00561,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Manual,Schedule,2026-04-20 12:33:34,2026-04-20 13:24:34,51,Warning,0,CAPACITY_LIMIT,Schema change detected in source,Incremental
REF-00562,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-13 12:33:34,2026-04-13 13:18:34,45,Success,1973316,,,Incremental
REF-00563,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-04-06 11:33:34,2026-04-06 12:18:34,45,Success,1624556,,,Incremental
REF-00564,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-30 11:33:34,2026-03-30 12:00:34,27,Success,824933,,,Incremental
REF-00565,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,OnDemand,Schedule,2026-03-23 11:33:34,2026-03-23 11:40:34,7,Success,1041215,,,Incremental
REF-00566,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-16 10:33:34,2026-03-16 11:25:34,52,Warning,0,TIMEOUT,Authentication failed for data source,Full
REF-00567,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,Schedule,2026-03-09 12:33:34,2026-03-09 13:22:34,49,Warning,0,SCHEMA_CHANGE,Connection timeout after 300s,Incremental
REF-00568,DS-009,Safety Dataset,WS-001,Michigan Auto - Production,Scheduled,User,2026-03-02 14:33:34,2026-03-02 14:53:34,20,Success,327943,,,Incremental
REF-00569,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-25 16:33:34,2026-05-25 17:25:34,52,Success,1039029,,,Incremental
REF-00570,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,OnDemand,Schedule,2026-05-24 18:33:34,2026-05-24 18:36:34,3,Success,816195,,,Incremental
REF-00571,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-23 16:33:34,2026-05-23 16:58:34,25,Success,709273,,,Incremental
REF-00572,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-22 18:33:34,2026-05-22 18:57:34,24,Success,178730,,,Full
REF-00573,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-21 19:33:34,2026-05-21 19:38:34,5,Success,815649,,,Incremental
REF-00574,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-20 21:33:34,2026-05-20 21:58:34,25,Success,1030271,,,Incremental
REF-00575,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-19 22:33:34,2026-05-19 23:22:34,49,Success,1253496,,,Incremental
REF-00576,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,OnDemand,Schedule,2026-05-18 22:33:34,2026-05-18 23:27:34,54,Success,952265,,,Incremental
REF-00577,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-17 22:33:34,2026-05-17 22:38:34,5,Success,860411,,,Incremental
REF-00578,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-16 21:33:34,2026-05-16 22:10:34,37,Success,322378,,,Full
REF-00579,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Manual,Schedule,2026-05-15 22:33:34,2026-05-15 22:37:34,4,Success,998219,,,Full
REF-00580,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Manual,Schedule,2026-05-14 23:33:34,2026-05-14 23:39:34,6,Warning,0,TIMEOUT,Authentication failed for data source,Incremental
REF-00581,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-14 01:33:34,2026-05-14 01:42:34,9,Success,249452,,,Full
REF-00582,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,OnDemand,Schedule,2026-05-13 02:33:34,2026-05-13 03:27:34,54,Success,1763000,,,Incremental
REF-00583,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,OnDemand,Schedule,2026-05-12 00:33:34,2026-05-12 00:56:34,23,Success,1764114,,,Full
REF-00584,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-11 01:33:34,2026-05-11 01:43:34,10,Success,584396,,,Incremental
REF-00585,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-09 23:33:34,2026-05-09 23:51:34,18,Success,1951282,,,Incremental
REF-00586,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Manual,Schedule,2026-05-08 21:33:34,2026-05-08 21:46:34,13,Success,42779,,,Full
REF-00587,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-07 23:33:34,2026-05-08 00:13:34,40,Success,1869995,,,Incremental
REF-00588,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-06 22:33:34,2026-05-06 22:49:34,16,Success,310076,,,Incremental
REF-00589,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-05 23:33:34,2026-05-05 23:38:34,5,Success,1260472,,,Incremental
REF-00590,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-04 23:33:34,2026-05-04 23:36:34,3,Success,1179603,,,Incremental
REF-00591,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-04 01:33:34,2026-05-04 02:24:34,51,Success,1141880,,,Incremental
REF-00592,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-03 02:33:34,2026-05-03 02:48:34,15,Success,246305,,,Incremental
REF-00593,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Manual,Schedule,2026-05-02 01:33:34,2026-05-02 01:46:34,13,Success,1415390,,,Incremental
REF-00594,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-05-01 02:33:34,2026-05-01 02:57:34,24,Success,1303563,,,Full
REF-00595,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-30 04:33:34,2026-04-30 04:47:34,14,Success,341445,,,Full
REF-00596,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-29 05:33:34,2026-04-29 06:13:34,40,Success,1225848,,,Incremental
REF-00597,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-28 05:33:34,2026-04-28 05:43:34,10,Success,693948,,,Incremental
