kpi_id,date,shift,machine_id,machine_name,plant,planned_minutes,run_time_minutes,downtime_minutes,availability_pct,performance_pct,quality_pct,oee_pct,total_parts,good_parts,scrap_parts,theoretical_output,actual_output,energy_kwh
KPI-004462,2026-02-27,Morning,MCH-015,Robotic Arm A,Lansing Plant,480,366,113,0.7637,0.7574,0.9278,0.5367,302,280,22,406,375,149.75
KPI-004463,2026-02-27,Afternoon,MCH-015,Robotic Arm A,Lansing Plant,480,425,54,0.8866,0.9073,0.9682,0.7788,329,318,11,634,379,191.93
KPI-004464,2026-02-27,Night,MCH-015,Robotic Arm A,Lansing Plant,480,420,59,0.8759,0.8508,0.9392,0.6999,362,339,23,437,342,200.2
KPI-004465,2026-02-26,Morning,MCH-015,Robotic Arm A,Lansing Plant,480,446,33,0.9307,0.7592,0.9663,0.6828,558,539,19,550,371,104.15
KPI-004466,2026-02-26,Afternoon,MCH-015,Robotic Arm A,Detroit Plant,480,467,12,0.9734,0.8136,0.9723,0.77,413,401,12,560,506,219.88
KPI-004467,2026-02-26,Night,MCH-015,Robotic Arm A,Lansing Plant,480,434,45,0.905,0.7839,0.9221,0.6542,386,355,31,581,335,229.37
KPI-004468,2026-02-25,Morning,MCH-015,Robotic Arm A,Lansing Plant,480,358,121,0.7472,0.8151,0.9915,0.6039,338,335,3,528,330,299.66
KPI-004469,2026-02-25,Afternoon,MCH-015,Robotic Arm A,Detroit Plant,480,432,47,0.9008,0.9189,0.9412,0.7791,593,558,35,575,488,260.27
KPI-004470,2026-02-25,Night,MCH-015,Robotic Arm A,Detroit Plant,480,393,86,0.8193,0.7539,0.9516,0.5878,420,399,21,595,505,96.83
KPI-004471,2026-02-24,Morning,MCH-015,Robotic Arm A,Detroit Plant,480,405,74,0.8448,0.9474,0.9571,0.766,253,242,11,505,515,165.96
KPI-004472,2026-02-24,Afternoon,MCH-015,Robotic Arm A,Flint Plant,480,453,26,0.9456,0.8283,0.9202,0.7207,565,519,46,532,567,116.52
KPI-004473,2026-02-24,Night,MCH-015,Robotic Arm A,Lansing Plant,480,385,94,0.804,0.8648,0.9841,0.6842,595,585,10,683,396,243.82
KPI-004474,2026-02-23,Morning,MCH-015,Robotic Arm A,Detroit Plant,480,407,72,0.8497,0.8413,0.9212,0.6585,232,213,19,422,357,191.13
KPI-004475,2026-02-23,Afternoon,MCH-015,Robotic Arm A,Flint Plant,480,396,83,0.8268,0.8601,0.9723,0.6914,581,564,17,470,358,272.35
KPI-004476,2026-02-23,Night,MCH-015,Robotic Arm A,Lansing Plant,480,462,17,0.9625,0.8491,0.944,0.7715,552,521,31,664,434,301.46
KPI-004477,2026-02-22,Morning,MCH-015,Robotic Arm A,Lansing Plant,480,433,46,0.9038,0.9544,0.9749,0.8409,517,504,13,622,526,289.06
KPI-004478,2026-02-22,Afternoon,MCH-015,Robotic Arm A,Lansing Plant,480,440,39,0.9183,0.9525,0.9249,0.809,271,250,21,459,476,243.19
KPI-004479,2026-02-22,Night,MCH-015,Robotic Arm A,Flint Plant,480,438,41,0.9139,0.8992,0.9537,0.7837,306,291,15,479,450,288.96
KPI-004480,2026-02-21,Morning,MCH-015,Robotic Arm A,Lansing Plant,480,403,76,0.8396,0.7658,0.9976,0.6414,376,375,1,541,406,284.79
KPI-004481,2026-02-21,Afternoon,MCH-015,Robotic Arm A,Flint Plant,480,435,44,0.9081,0.7767,0.9374,0.6612,370,346,24,411,310,138.17
KPI-004482,2026-02-21,Night,MCH-015,Robotic Arm A,Flint Plant,480,418,61,0.872,0.8443,0.9828,0.7236,290,285,5,524,576,148.91
KPI-004483,2026-02-20,Morning,MCH-015,Robotic Arm A,Detroit Plant,480,454,25,0.9461,0.9658,0.9675,0.884,254,245,9,422,565,255.99
KPI-004484,2026-02-20,Afternoon,MCH-015,Robotic Arm A,Lansing Plant,480,474,5,0.9884,0.8306,0.9981,0.8194,201,200,1,549,507,118.43
KPI-004485,2026-02-20,Night,MCH-015,Robotic Arm A,Detroit Plant,480,397,82,0.8273,0.744,0.9384,0.5776,534,501,33,663,335,144.18
KPI-004486,2026-02-19,Morning,MCH-015,Robotic Arm A,Detroit Plant,480,439,40,0.9156,0.7895,0.9939,0.7185,260,258,2,447,390,197.77
KPI-004487,2026-02-19,Afternoon,MCH-015,Robotic Arm A,Lansing Plant,480,473,6,0.986,0.8582,0.9241,0.782,492,454,38,613,525,161.68
KPI-004488,2026-02-19,Night,MCH-015,Robotic Arm A,Lansing Plant,480,385,94,0.8028,0.8195,0.9901,0.6514,367,363,4,525,530,93.41
KPI-004489,2026-02-18,Morning,MCH-015,Robotic Arm A,Lansing Plant,480,385,94,0.8024,0.7717,0.9905,0.6133,252,249,3,424,391,194.52
KPI-004490,2026-02-18,Afternoon,MCH-015,Robotic Arm A,Lansing Plant,480,367,112,0.7651,0.7569,0.9827,0.5691,413,405,8,698,417,210.39
KPI-004491,2026-02-18,Night,MCH-015,Robotic Arm A,Flint Plant,480,380,99,0.793,0.7202,0.9679,0.5528,569,550,19,408,490,195.83
KPI-004492,2026-02-17,Morning,MCH-015,Robotic Arm A,Lansing Plant,480,414,65,0.8626,0.9111,0.9621,0.7561,331,318,13,657,631,177.38
KPI-004493,2026-02-17,Afternoon,MCH-015,Robotic Arm A,Detroit Plant,480,398,81,0.8308,0.7516,0.9977,0.623,319,318,1,579,390,122.29
KPI-004494,2026-02-17,Night,MCH-015,Robotic Arm A,Detroit Plant,480,403,76,0.8414,0.8845,0.9309,0.6928,414,385,29,533,503,319.84
KPI-004495,2026-02-16,Morning,MCH-015,Robotic Arm A,Flint Plant,480,356,123,0.7419,0.7764,0.9794,0.5641,270,264,6,588,347,175.94
KPI-004496,2026-02-16,Afternoon,MCH-015,Robotic Arm A,Detroit Plant,480,378,101,0.7876,0.7947,0.9479,0.5933,459,435,24,631,393,127.89
KPI-004497,2026-02-16,Night,MCH-015,Robotic Arm A,Detroit Plant,480,421,58,0.8777,0.7463,0.9787,0.6411,288,281,7,511,308,137.25
KPI-004498,2026-02-15,Morning,MCH-015,Robotic Arm A,Flint Plant,480,377,102,0.7864,0.8881,0.9596,0.6702,327,313,14,541,617,187.73
KPI-004499,2026-02-15,Afternoon,MCH-015,Robotic Arm A,Lansing Plant,480,373,106,0.7777,0.7957,0.9604,0.5943,526,505,21,505,444,234.45
KPI-004500,2026-02-15,Night,MCH-015,Robotic Arm A,Flint Plant,480,390,89,0.8142,0.9551,0.9551,0.7427,227,216,11,607,554,256.82
KPI-004501,2026-05-25,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,369,110,0.7702,0.7807,0.9775,0.5878,580,566,14,488,400,284.13
KPI-004502,2026-05-25,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,394,85,0.8213,0.8762,0.9501,0.6837,398,378,20,468,543,106.03
KPI-004503,2026-05-25,Night,MCH-016,Robotic Arm B,Detroit Plant,480,452,27,0.942,0.7636,0.9368,0.6739,569,533,36,668,462,144.55
KPI-004504,2026-05-24,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,383,96,0.7988,0.9088,0.9235,0.6704,279,257,22,639,510,292.33
KPI-004505,2026-05-24,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,337,142,0.7028,0.8862,0.9778,0.609,214,209,5,608,462,243.2
KPI-004506,2026-05-24,Night,MCH-016,Robotic Arm B,Flint Plant,480,412,67,0.86,0.846,0.9477,0.6895,446,422,24,474,416,252.42
KPI-004507,2026-05-23,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,355,124,0.7409,0.7973,0.9277,0.548,360,333,27,526,405,226.39
KPI-004508,2026-05-23,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,365,114,0.7616,0.7568,0.955,0.5504,372,355,17,462,345,312.15
KPI-004509,2026-05-23,Night,MCH-016,Robotic Arm B,Flint Plant,480,367,112,0.7655,0.9128,0.9775,0.683,570,557,13,693,625,91.39
KPI-004510,2026-05-22,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,349,130,0.7291,0.7204,0.943,0.4953,248,233,15,583,394,154.88
KPI-004511,2026-05-22,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,381,98,0.7953,0.882,0.9909,0.6951,542,537,5,619,494,192.04
KPI-004512,2026-05-22,Night,MCH-016,Robotic Arm B,Lansing Plant,480,450,29,0.9395,0.7594,0.9517,0.679,215,204,11,458,377,282.46
KPI-004513,2026-05-21,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,440,39,0.9174,0.7536,0.9311,0.6437,471,438,33,697,318,164.13
KPI-004514,2026-05-21,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,383,96,0.7997,0.7273,0.9534,0.5545,417,397,20,550,299,282.26
KPI-004515,2026-05-21,Night,MCH-016,Robotic Arm B,Detroit Plant,480,376,103,0.785,0.8185,0.9808,0.6302,538,527,11,656,470,216.07
KPI-004516,2026-05-20,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,365,114,0.7621,0.8281,0.9664,0.6099,454,438,16,508,364,262.58
KPI-004517,2026-05-20,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,466,13,0.9712,0.8003,0.9501,0.7385,473,449,24,586,383,316.86
KPI-004518,2026-05-20,Night,MCH-016,Robotic Arm B,Detroit Plant,480,424,55,0.8844,0.9102,0.988,0.7953,600,592,8,547,445,296.91
KPI-004519,2026-05-19,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,340,139,0.7085,0.9088,0.9874,0.6358,352,347,5,492,449,156.79
KPI-004520,2026-05-19,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,423,56,0.8828,0.9399,0.9312,0.7727,434,404,30,618,493,305.04
KPI-004521,2026-05-19,Night,MCH-016,Robotic Arm B,Flint Plant,480,470,9,0.9803,0.8512,0.9274,0.7739,292,270,22,561,530,273.63
KPI-004522,2026-05-18,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,420,59,0.8758,0.9309,0.9327,0.7604,200,186,14,681,633,124.58
KPI-004523,2026-05-18,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,404,75,0.8419,0.7363,0.9536,0.5911,515,491,24,423,303,309.19
KPI-004524,2026-05-18,Night,MCH-016,Robotic Arm B,Detroit Plant,480,402,77,0.839,0.8501,0.9949,0.7096,491,488,3,438,593,277.44
KPI-004525,2026-05-17,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,364,115,0.7599,0.8997,0.9248,0.6323,369,341,28,455,582,110.71
KPI-004526,2026-05-17,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,366,113,0.7632,0.7207,0.9945,0.547,217,215,2,630,392,80.15
KPI-004527,2026-05-17,Night,MCH-016,Robotic Arm B,Detroit Plant,480,394,85,0.8209,0.9356,0.9902,0.7605,379,375,4,541,523,170.59
KPI-004528,2026-05-16,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,465,14,0.9691,0.7897,0.9682,0.741,276,267,9,690,360,313.24
KPI-004529,2026-05-16,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,433,46,0.9026,0.7445,0.9779,0.6571,579,566,13,549,392,112.76
KPI-004530,2026-05-16,Night,MCH-016,Robotic Arm B,Flint Plant,480,347,132,0.7237,0.7255,0.9728,0.5108,396,385,11,495,438,84.08
KPI-004531,2026-05-15,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,429,50,0.8946,0.8748,0.9302,0.728,501,466,35,695,609,238.19
KPI-004532,2026-05-15,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,459,20,0.9578,0.7681,0.9495,0.6985,283,268,15,427,379,277.63
KPI-004533,2026-05-15,Night,MCH-016,Robotic Arm B,Detroit Plant,480,377,102,0.7856,0.9181,0.952,0.6866,587,558,29,643,426,151.49
KPI-004534,2026-05-14,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,472,7,0.9846,0.8033,0.9724,0.7691,455,442,13,553,401,184.75
KPI-004535,2026-05-14,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,349,130,0.7286,0.7232,0.9459,0.4984,497,470,27,444,296,273.14
KPI-004536,2026-05-14,Night,MCH-016,Robotic Arm B,Flint Plant,480,366,113,0.7626,0.7704,0.9988,0.5868,510,509,1,432,312,239.54
KPI-004537,2026-05-13,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,352,127,0.7337,0.8445,0.9349,0.5793,529,494,35,581,450,123.89
KPI-004538,2026-05-13,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,360,119,0.7503,0.836,0.9555,0.5993,296,282,14,445,581,311.07
KPI-004539,2026-05-13,Night,MCH-016,Robotic Arm B,Lansing Plant,480,364,115,0.7596,0.7206,0.9758,0.5341,286,279,7,634,366,317.36
KPI-004540,2026-05-12,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,426,53,0.8892,0.9501,0.9334,0.7886,463,432,31,458,416,133.56
KPI-004541,2026-05-12,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,350,129,0.7306,0.8859,0.9815,0.6353,368,361,7,571,405,233.03
KPI-004542,2026-05-12,Night,MCH-016,Robotic Arm B,Detroit Plant,480,403,76,0.8397,0.8829,0.9282,0.6881,543,504,39,616,617,115.63
KPI-004543,2026-05-11,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,414,65,0.8644,0.8539,0.9718,0.7173,255,247,8,543,580,93.4
KPI-004544,2026-05-11,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,336,143,0.7003,0.9164,0.9352,0.6002,574,536,38,562,549,305.28
KPI-004545,2026-05-11,Night,MCH-016,Robotic Arm B,Detroit Plant,480,369,110,0.7708,0.8381,0.9495,0.6134,297,282,15,542,477,175.89
KPI-004546,2026-05-10,Morning,MCH-016,Robotic Arm B,Flint Plant,480,438,41,0.913,0.903,0.9686,0.7986,240,232,8,612,538,307.11
KPI-004547,2026-05-10,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,369,110,0.7691,0.8207,0.9532,0.6017,539,513,26,416,328,154.18
KPI-004548,2026-05-10,Night,MCH-016,Robotic Arm B,Flint Plant,480,454,25,0.9479,0.8575,0.9408,0.7647,380,357,23,508,480,289.59
KPI-004549,2026-05-09,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,443,36,0.9232,0.72,0.9275,0.6165,484,448,36,457,450,227.75
KPI-004550,2026-05-09,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,448,31,0.9342,0.747,0.9963,0.6953,470,468,2,586,354,276.12
KPI-004551,2026-05-09,Night,MCH-016,Robotic Arm B,Lansing Plant,480,422,57,0.8808,0.8278,0.9301,0.6782,309,287,22,512,374,236.11
KPI-004552,2026-05-08,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,413,66,0.8615,0.829,0.9884,0.7059,515,509,6,417,487,161.03
KPI-004553,2026-05-08,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,367,112,0.7657,0.8578,0.9386,0.6165,598,561,37,674,380,120.52
KPI-004554,2026-05-08,Night,MCH-016,Robotic Arm B,Detroit Plant,480,399,80,0.8319,0.9223,0.9764,0.7492,208,203,5,600,626,184.36
KPI-004555,2026-05-07,Morning,MCH-016,Robotic Arm B,Flint Plant,480,352,127,0.7354,0.7622,0.9692,0.5433,362,350,12,483,524,84.12
KPI-004556,2026-05-07,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,344,135,0.7185,0.8461,0.9446,0.5742,492,464,28,683,398,148.77
KPI-004557,2026-05-07,Night,MCH-016,Robotic Arm B,Detroit Plant,480,463,16,0.9662,0.9475,0.9303,0.8517,389,361,28,410,597,281.92
KPI-004558,2026-05-06,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,406,73,0.846,0.8286,0.9787,0.6861,386,377,9,575,369,176.22
KPI-004559,2026-05-06,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,343,136,0.7166,0.9324,0.9951,0.6649,592,589,3,650,382,80.8
KPI-004560,2026-05-06,Night,MCH-016,Robotic Arm B,Detroit Plant,480,456,24,0.95,0.8006,0.9349,0.7111,563,526,37,604,369,191.06
KPI-004561,2026-05-05,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,385,94,0.8032,0.7666,0.9615,0.592,388,373,15,529,334,114.95
KPI-004562,2026-05-05,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,418,61,0.8713,0.9542,0.981,0.8156,269,263,6,528,667,243.78
KPI-004563,2026-05-05,Night,MCH-016,Robotic Arm B,Flint Plant,480,465,14,0.9694,0.758,0.9504,0.6984,400,380,20,594,345,173.45
KPI-004564,2026-05-04,Morning,MCH-016,Robotic Arm B,Flint Plant,480,415,64,0.8653,0.7926,0.9381,0.6434,336,315,21,503,359,301.4
KPI-004565,2026-05-04,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,457,22,0.9524,0.9649,0.9935,0.913,330,327,3,470,624,316.75
KPI-004566,2026-05-04,Night,MCH-016,Robotic Arm B,Flint Plant,480,424,55,0.8834,0.8774,0.9778,0.7579,296,289,7,436,530,114.42
KPI-004567,2026-05-03,Morning,MCH-016,Robotic Arm B,Flint Plant,480,404,75,0.8434,0.7414,0.9946,0.6219,340,338,2,558,301,92.35
KPI-004568,2026-05-03,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,340,139,0.7099,0.7331,0.9318,0.4849,417,388,29,521,512,271.78
KPI-004569,2026-05-03,Night,MCH-016,Robotic Arm B,Detroit Plant,480,449,30,0.9366,0.7611,0.9912,0.7066,303,300,3,481,389,87.33
KPI-004570,2026-05-02,Morning,MCH-016,Robotic Arm B,Flint Plant,480,461,18,0.9612,0.7668,0.9966,0.7345,577,575,2,439,331,262.0
KPI-004571,2026-05-02,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,448,31,0.9341,0.8766,0.9322,0.7633,297,276,21,674,428,276.36
KPI-004572,2026-05-02,Night,MCH-016,Robotic Arm B,Lansing Plant,480,378,101,0.7881,0.8525,0.9864,0.6627,549,541,8,422,378,182.56
KPI-004573,2026-05-01,Morning,MCH-016,Robotic Arm B,Flint Plant,480,457,22,0.9535,0.8234,0.9671,0.7593,200,193,7,649,559,149.97
KPI-004574,2026-05-01,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,430,49,0.8963,0.9479,0.9236,0.7847,502,463,39,575,402,122.2
KPI-004575,2026-05-01,Night,MCH-016,Robotic Arm B,Lansing Plant,480,380,99,0.7931,0.9323,0.9865,0.7294,485,478,7,597,433,250.8
KPI-004576,2026-04-30,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,353,126,0.7365,0.7645,0.9247,0.5207,596,551,45,400,431,216.11
KPI-004577,2026-04-30,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,356,123,0.7426,0.8428,0.9498,0.5944,354,336,18,440,573,140.86
KPI-004578,2026-04-30,Night,MCH-016,Robotic Arm B,Lansing Plant,480,361,118,0.7533,0.9494,0.9334,0.6676,248,231,17,557,525,100.3
KPI-004579,2026-04-29,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,453,26,0.944,0.7293,0.9954,0.6853,229,227,2,577,401,151.94
KPI-004580,2026-04-29,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,415,64,0.8653,0.7849,0.9784,0.6645,272,266,6,420,389,289.8
KPI-004581,2026-04-29,Night,MCH-016,Robotic Arm B,Flint Plant,480,402,77,0.8394,0.9418,0.9304,0.7355,251,233,18,437,601,230.5
KPI-004582,2026-04-28,Morning,MCH-016,Robotic Arm B,Flint Plant,480,338,141,0.7044,0.8395,0.976,0.5772,408,398,10,683,415,193.52
KPI-004583,2026-04-28,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,440,39,0.9182,0.8312,0.9581,0.7312,349,334,15,504,435,258.54
KPI-004584,2026-04-28,Night,MCH-016,Robotic Arm B,Lansing Plant,480,381,98,0.7947,0.9157,0.9603,0.6988,326,313,13,444,447,241.36
KPI-004585,2026-04-27,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,474,5,0.9895,0.8187,0.9235,0.7481,582,537,45,686,485,183.43
KPI-004586,2026-04-27,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,453,26,0.945,0.7865,0.9855,0.7325,523,515,8,624,508,269.4
KPI-004587,2026-04-27,Night,MCH-016,Robotic Arm B,Flint Plant,480,397,82,0.8278,0.9069,0.979,0.735,519,508,11,449,596,172.73
KPI-004588,2026-04-26,Morning,MCH-016,Robotic Arm B,Flint Plant,480,450,29,0.9378,0.8482,0.935,0.7437,486,454,32,625,555,217.36
KPI-004589,2026-04-26,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,408,71,0.8501,0.9212,0.9682,0.7582,538,520,18,602,423,123.47
KPI-004590,2026-04-26,Night,MCH-016,Robotic Arm B,Flint Plant,480,364,115,0.759,0.7685,0.9626,0.5615,587,565,22,639,343,192.39
KPI-004591,2026-04-25,Morning,MCH-016,Robotic Arm B,Flint Plant,480,348,131,0.7251,0.915,0.9767,0.648,510,498,12,566,421,151.43
KPI-004592,2026-04-25,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,405,74,0.8453,0.8573,0.9305,0.6743,275,255,20,621,455,254.22
KPI-004593,2026-04-25,Night,MCH-016,Robotic Arm B,Detroit Plant,480,429,50,0.8958,0.9096,0.9781,0.797,380,371,9,419,429,201.51
KPI-004594,2026-04-24,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,378,102,0.7875,0.8282,0.9824,0.6407,580,569,11,540,348,305.93
KPI-004595,2026-04-24,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,351,128,0.7328,0.928,0.9912,0.6741,348,344,4,684,559,183.65
KPI-004596,2026-04-24,Night,MCH-016,Robotic Arm B,Flint Plant,480,402,77,0.8388,0.8771,0.9916,0.7295,210,208,2,510,459,94.93
KPI-004597,2026-04-23,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,365,114,0.7608,0.8666,0.9597,0.6327,331,317,14,499,474,240.62
KPI-004598,2026-04-23,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,469,10,0.9773,0.7447,0.969,0.7052,262,253,9,505,428,224.84
KPI-004599,2026-04-23,Night,MCH-016,Robotic Arm B,Detroit Plant,480,395,84,0.8237,0.7547,0.9485,0.5896,559,530,29,545,342,233.37
KPI-004600,2026-04-22,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,393,86,0.8206,0.7957,0.9414,0.6147,364,342,22,645,398,224.5
KPI-004601,2026-04-22,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,412,67,0.8588,0.8868,0.975,0.7425,258,251,7,485,441,90.06
KPI-004602,2026-04-22,Night,MCH-016,Robotic Arm B,Detroit Plant,480,366,113,0.7628,0.887,0.9784,0.662,538,526,12,421,465,266.37
KPI-004603,2026-04-21,Morning,MCH-016,Robotic Arm B,Flint Plant,480,407,72,0.8493,0.7544,0.9676,0.62,584,565,19,697,476,193.74
KPI-004604,2026-04-21,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,339,140,0.7073,0.8542,0.9563,0.5778,265,253,12,405,410,258.91
KPI-004605,2026-04-21,Night,MCH-016,Robotic Arm B,Flint Plant,480,448,31,0.9343,0.9504,0.9925,0.8813,279,276,3,492,489,278.39
KPI-004606,2026-04-20,Morning,MCH-016,Robotic Arm B,Flint Plant,480,449,30,0.9361,0.9122,0.9667,0.8255,370,357,13,553,557,81.92
KPI-004607,2026-04-20,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,337,142,0.7036,0.8213,0.9246,0.5343,343,317,26,436,431,299.04
KPI-004608,2026-04-20,Night,MCH-016,Robotic Arm B,Lansing Plant,480,472,7,0.9852,0.9514,0.9285,0.8703,438,406,32,571,640,82.19
KPI-004609,2026-04-19,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,433,46,0.9022,0.78,0.9734,0.685,504,490,14,400,332,196.96
KPI-004610,2026-04-19,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,422,57,0.8798,0.862,0.9986,0.7573,452,451,1,537,518,117.72
KPI-004611,2026-04-19,Night,MCH-016,Robotic Arm B,Detroit Plant,480,422,57,0.8807,0.9027,0.942,0.7489,297,279,18,549,524,210.84
KPI-004612,2026-04-18,Morning,MCH-016,Robotic Arm B,Flint Plant,480,379,100,0.79,0.8882,0.9612,0.6745,551,529,22,597,553,131.87
KPI-004613,2026-04-18,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,379,100,0.7913,0.7974,0.9709,0.6126,310,300,10,432,529,171.89
KPI-004614,2026-04-18,Night,MCH-016,Robotic Arm B,Lansing Plant,480,363,116,0.7564,0.8955,0.9287,0.6291,245,227,18,507,428,220.11
KPI-004615,2026-04-17,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,471,8,0.9824,0.7756,0.9689,0.7383,531,514,17,463,414,114.64
KPI-004616,2026-04-17,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,385,94,0.8031,0.9254,0.9411,0.6994,305,287,18,493,431,112.8
KPI-004617,2026-04-17,Night,MCH-016,Robotic Arm B,Lansing Plant,480,466,13,0.9725,0.8078,0.9869,0.7753,234,230,4,569,356,93.4
KPI-004618,2026-04-16,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,373,106,0.7784,0.9323,0.9456,0.6862,563,532,31,546,645,243.38
KPI-004619,2026-04-16,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,399,80,0.8326,0.8013,0.9691,0.6465,246,238,8,415,438,158.67
KPI-004620,2026-04-16,Night,MCH-016,Robotic Arm B,Lansing Plant,480,355,124,0.7402,0.7416,0.9508,0.5219,586,557,29,469,365,285.62
KPI-004621,2026-04-15,Morning,MCH-016,Robotic Arm B,Detroit Plant,480,370,109,0.7713,0.7229,0.921,0.5135,386,355,31,429,301,214.15
KPI-004622,2026-04-15,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,464,15,0.9682,0.7501,0.9633,0.6996,535,515,20,590,455,113.72
KPI-004623,2026-04-15,Night,MCH-016,Robotic Arm B,Flint Plant,480,383,96,0.7993,0.7504,0.9536,0.572,286,272,14,475,316,288.72
KPI-004624,2026-04-14,Morning,MCH-016,Robotic Arm B,Flint Plant,480,368,111,0.768,0.8917,0.9789,0.6704,277,271,6,439,552,87.49
KPI-004625,2026-04-14,Afternoon,MCH-016,Robotic Arm B,Detroit Plant,480,352,127,0.7353,0.7981,0.9397,0.5515,276,259,17,608,354,269.21
KPI-004626,2026-04-14,Night,MCH-016,Robotic Arm B,Lansing Plant,480,432,47,0.9008,0.8106,0.9953,0.7268,475,472,3,623,530,154.76
KPI-004627,2026-04-13,Morning,MCH-016,Robotic Arm B,Flint Plant,480,361,118,0.7523,0.7526,0.944,0.5345,241,227,14,543,420,106.01
KPI-004628,2026-04-13,Afternoon,MCH-016,Robotic Arm B,Lansing Plant,480,381,98,0.7954,0.9069,0.9414,0.6791,433,407,26,553,538,173.29
KPI-004629,2026-04-13,Night,MCH-016,Robotic Arm B,Flint Plant,480,422,57,0.8792,0.7229,0.9561,0.6077,297,283,14,586,500,175.7
KPI-004630,2026-04-12,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,363,116,0.7563,0.7553,0.9799,0.5598,400,391,9,427,354,85.86
KPI-004631,2026-04-12,Afternoon,MCH-016,Robotic Arm B,Flint Plant,480,439,40,0.915,0.886,0.9409,0.7628,548,515,33,545,387,88.81
KPI-004632,2026-04-12,Night,MCH-016,Robotic Arm B,Detroit Plant,480,403,76,0.8403,0.7644,0.9505,0.6105,319,303,16,682,401,172.52
KPI-004633,2026-04-11,Morning,MCH-016,Robotic Arm B,Lansing Plant,480,391,88,0.8147,0.9157,0.956,0.7132,517,494,23,442,532,88.17
